Date,ALSO3.SA,ALUP11.SA,AURA33.SA,BABA34.SA,BOVA11.SA,BRML3.SA,BRPR3.SA,COGN3.SA,CSAN3.SA,CYRE3.SA,DIRR3.SA,EGIE3.SA,FESA4.SA,GGBR4.SA,GOAU4.SA,IVVB11.SA,JHSF3.SA,KNRI11.SA,MXRF11.SA,OIBR3.SA,RAIZ4.SA,SULA11.SA,TAEE11.SA,TEND3.SA,TRIS3.SA,TRPL4.SA,VIVT3.SA,XPCI11.SA
2020-09-02,27.549999237060547,23.899999618530273,64.94999694824219,56.59107208251953,98.1500015258789,9.5600004196167,9.350000381469727,5.929999828338623,19.77750015258789,24.309999465942383,15.699999809265137,43.83000183105469,18.6200008392334,19.790000915527344,9.0,206.61000061035156,7.130000114440918,165.97000122070312,10.5600004196167,1.8600000143051147,,40.88296890258789,28.579999923706055,30.809999465942383,12.5600004196167,21.450000762939453,48.599998474121094,86.6500015258789
2020-09-03,27.049999237060547,23.809999465942383,66.4000015258789,53.16642761230469,96.95999908447266,9.34000015258789,9.25,5.800000190734863,19.174999237060547,24.299999237060547,15.020000457763672,43.279998779296875,18.0,19.3799991607666,8.819999694824219,198.00999450683594,6.920000076293945,165.97000122070312,10.59000015258789,1.8200000524520874,,40.633060455322266,28.329999923706055,30.6299991607666,12.100000381469727,21.260000228881836,48.849998474121094,86.5999984741211
2020-09-04,27.399999618530273,23.84000015258789,66.0,54.313926696777344,97.41999816894531,9.449999809265137,9.3100004196167,6.010000228881836,19.217500686645508,23.850000381469727,15.170000076293945,43.279998779296875,18.350000381469727,19.920000076293945,9.069999694824219,195.60000610351562,7.110000133514404,167.61000061035156,10.550000190734863,1.840000033378601,,40.79966354370117,28.360000610351562,30.549999237060547,11.979999542236328,21.299999237060547,48.97999954223633,87.83999633789062
2020-09-08,28.420000076293945,23.989999771118164,66.3499984741211,53.64392852783203,96.80000305175781,9.859999656677246,9.550000190734863,6.150000095367432,19.0049991607666,23.950000762939453,15.609999656677246,44.119998931884766,18.170000076293945,19.690000534057617,8.930000305175781,192.4600067138672,7.320000171661377,166.1300048828125,10.59000015258789,1.8600000143051147,,40.2628288269043,28.760000228881836,30.760000228881836,12.100000381469727,21.469999313354492,49.20000076293945,88.30000305175781
2020-09-09,27.780000686645508,24.309999465942383,65.0,53.56964111328125,97.5,9.65999984741211,9.539999961853027,5.900000095367432,19.577499389648438,24.479999542236328,15.829999923706055,45.29999923706055,18.260000228881836,20.530000686645508,9.369999885559082,194.5,7.199999809265137,165.9499969482422,10.5600004196167,1.7999999523162842,,40.253570556640625,29.239999771118164,31.100000381469727,12.130000114440918,21.600000381469727,50.5,88.20999908447266
2020-09-10,27.170000076293945,23.860000610351562,63.880001068115234,50.96428680419922,95.04000091552734,9.470000267028809,9.329999923706055,5.880000114440918,18.889999389648438,24.040000915527344,15.319999694824219,44.31999969482422,18.190000534057617,19.850000381469727,9.010000228881836,192.39999389648438,6.960000038146973,166.0,10.539999961853027,1.659999966621399,,38.874454498291016,28.709999084472656,30.389999389648438,11.699999809265137,21.25,48.400001525878906,87.75
2020-09-11,26.809999465942383,23.489999771118164,62.779998779296875,51.806785583496094,94.4800033569336,9.3100004196167,9.180000305175781,5.699999809265137,18.565000534057617,23.65999984741211,15.170000076293945,42.9900016784668,17.5,19.90999984741211,9.050000190734863,192.5,7.230000019073486,166.6999969482422,10.510000228881836,1.6299999952316284,,38.337615966796875,28.3799991607666,30.329999923706055,11.529999732971191,21.059999465942383,47.9900016784668,87.87000274658203
2020-09-14,27.940000534057617,23.43000030517578,64.0,51.61606979370117,96.51000213623047,9.859999656677246,9.789999961853027,5.980000019073486,18.559999465942383,24.610000610351562,15.460000038146973,43.279998779296875,18.239999771118164,20.280000686645508,9.140000343322754,192.39999389648438,7.650000095367432,167.10000610351562,10.369999885559082,1.850000023841858,,38.76338577270508,28.600000381469727,30.979999542236328,12.050000190734863,21.100000381469727,48.0,87.18000030517578
2020-09-15,27.530000686645508,23.6200008392334,65.19999694824219,52.439998626708984,96.45999908447266,9.770000457763672,9.760000228881836,5.800000190734863,18.927499771118164,24.459999084472656,14.850000381469727,43.7400016784668,18.3799991607666,21.450000762939453,9.619999885559082,193.5,7.5,168.0,10.59000015258789,1.809999942779541,,38.20803451538086,28.559999465942383,30.610000610351562,11.829999923706055,21.100000381469727,48.0,88.23999786376953
2020-09-16,28.190000534057617,23.81999969482422,65.05000305175781,52.29499816894531,95.91000366210938,9.979999542236328,9.890000343322754,5.829999923706055,18.80500030517578,24.010000228881836,14.739999771118164,42.72999954223633,18.270000457763672,21.190000534057617,9.4399995803833,192.0,7.590000152587891,167.5,10.670000076293945,1.8200000524520874,,38.180267333984375,28.709999084472656,29.889999389648438,12.329999923706055,21.1200008392334,47.369998931884766,88.05000305175781
2020-09-17,27.459999084472656,23.829999923706055,64.79000091552734,52.48928451538086,96.37000274658203,9.789999961853027,9.720000267028809,5.769999980926514,18.90250015258789,23.6299991607666,14.619999885559082,42.849998474121094,18.93000030517578,21.440000534057617,9.619999885559082,190.39999389648438,7.659999847412109,166.8000030517578,10.720000267028809,1.840000033378601,,38.18952178955078,28.6200008392334,29.5,12.079999923706055,21.170000076293945,47.5,88.80999755859375
2020-09-18,26.549999237060547,23.559999465942383,65.69000244140625,52.53821563720703,94.63999938964844,9.399999618530273,9.460000038146973,5.53000020980835,18.512500762939453,23.020000457763672,14.199999809265137,42.11000061035156,18.170000076293945,20.959999084472656,9.4399995803833,193.8000030517578,7.449999809265137,165.3000030517578,10.739999771118164,1.7999999523162842,,37.152870178222656,28.280000686645508,28.600000381469727,11.640000343322754,21.309999465942383,47.09000015258789,89.45999908447266
2020-09-21,25.719999313354492,23.899999618530273,65.94999694824219,52.782142639160156,93.4000015258789,9.130000114440918,9.199999809265137,5.559999942779541,18.34000015258789,22.809999465942383,13.800000190734863,42.27000045776367,17.68000030517578,20.59000015258789,9.300000190734863,191.02999877929688,7.150000095367432,166.02000427246094,10.720000267028809,1.7200000286102295,,37.93035888671875,28.329999923706055,27.790000915527344,11.149999618530273,21.6299991607666,46.70000076293945,89.58000183105469
2020-09-22,25.979999542236328,24.059999465942383,65.0999984741211,53.619998931884766,93.66999816894531,9.100000381469727,9.390000343322754,5.670000076293945,17.99250030517578,23.530000686645508,13.90999984741211,42.22999954223633,17.540000915527344,20.719999313354492,9.319999694824219,195.8000030517578,7.300000190734863,166.5,10.779999732971191,1.7899999618530273,,37.865570068359375,28.329999923706055,28.200000762939453,11.239999771118164,21.799999237060547,46.689998626708984,89.58000183105469
2020-09-23,25.219999313354492,23.979999542236328,62.47999954223633,54.41107177734375,92.16999816894531,8.770000457763672,9.140000343322754,5.510000228881836,17.239999771118164,22.8799991607666,13.600000381469727,41.400001525878906,17.760000228881836,20.649999618530273,9.289999961853027,196.02000427246094,7.039999961853027,166.49000549316406,10.819999694824219,1.75,,37.467567443847656,28.209999084472656,27.84000015258789,11.050000190734863,21.84000015258789,45.900001525878906,88.5
2020-09-24,25.239999771118164,24.18000030517578,60.599998474121094,52.875,93.30000305175781,8.819999694824219,9.25,5.5,17.372499465942383,23.420000076293945,13.8100004196167,41.720001220703125,17.559999465942383,20.68000030517578,9.279999732971191,193.02000427246094,7.119999885559082,166.6699981689453,10.899999618530273,1.75,,38.1617546081543,28.5,28.440000534057617,11.279999732971191,22.360000610351562,45.9900016784668,88.7699966430664
2020-09-25,24.75,24.06999969482422,61.27000045776367,53.90964126586914,93.5,8.720000267028809,9.300000190734863,5.579999923706055,17.075000762939453,23.600000381469727,13.739999771118164,41.650001525878906,17.729999542236328,20.510000228881836,9.229999542236328,198.0,7.25,166.0,10.869999885559082,1.7400000095367432,,38.26356887817383,28.299999237060547,28.399999618530273,11.0,22.030000686645508,45.70000076293945,89.9800033569336
2020-09-28,24.09000015258789,23.700000762939453,61.33000183105469,55.57142639160156,91.19999694824219,8.5,9.050000190734863,5.329999923706055,16.577499389648438,22.579999923706055,13.329999923706055,40.65999984741211,17.309999465942383,20.540000915527344,9.180000305175781,204.5,7.059999942779541,165.05999755859375,10.9399995803833,1.7000000476837158,,36.82891845703125,27.940000534057617,27.489999771118164,10.710000038146973,21.75,44.599998474121094,89.68000030517578
2020-09-29,23.329999923706055,23.15999984741211,61.189998626708984,55.83357238769531,89.91999816894531,8.359999656677246,8.880000114440918,5.210000038146973,16.46500015258789,22.399999618530273,13.1899995803833,40.13999938964844,17.25,20.209999084472656,9.0600004196167,207.6999969482422,6.800000190734863,165.10000610351562,10.949999809265137,1.6699999570846558,,36.458683013916016,28.0,27.450000762939453,10.550000190734863,21.639999389648438,44.20000076293945,88.36000061035156
2020-09-30,23.719999313354492,23.299999237060547,61.0,59.28571319580078,91.05000305175781,8.380000114440918,9.0,5.179999828338623,17.082500457763672,23.239999771118164,13.539999961853027,40.349998474121094,17.440000534057617,20.799999237060547,9.399999618530273,203.97999572753906,7.0,165.02999877929688,10.90999984741211,1.75,,36.53273010253906,27.959999084472656,28.3799991607666,10.739999771118164,21.790000915527344,44.11000061035156,88.30999755859375
2020-10-01,24.81999969482422,23.3799991607666,59.4900016784668,58.46428680419922,91.91000366210938,8.850000381469727,9.369999885559082,5.519999980926514,17.582500457763672,24.299999237060547,14.390000343322754,40.849998474121094,17.700000762939453,20.75,9.359999656677246,206.8000030517578,7.46999979019165,165.6199951171875,10.569999694824219,1.75,,38.04143142700195,28.1200008392334,29.68000030517578,11.399999618530273,21.989999771118164,44.0,87.91999816894531
2020-10-02,24.329999923706055,23.3700008392334,56.099998474121094,58.71428680419922,90.11000061035156,8.8100004196167,9.270000457763672,5.400000095367432,17.06999969482422,23.440000534057617,14.34000015258789,40.08000183105469,17.81999969482422,20.600000381469727,9.25,205.39999389648438,7.25,166.1999969482422,10.430000305175781,1.6699999570846558,,37.865570068359375,28.010000228881836,29.25,11.15999984741211,21.649999618530273,43.709999084472656,88.08999633789062
2020-10-05,24.540000915527344,23.3700008392334,55.779998779296875,57.432498931884766,92.63999938964844,8.800000190734863,9.170000076293945,5.309999942779541,17.172500610351562,23.559999465942383,14.350000381469727,40.5,18.15999984741211,21.799999237060547,9.859999656677246,205.02000427246094,7.239999771118164,165.2100067138672,10.550000190734863,1.7000000476837158,,38.04143142700195,28.06999969482422,28.979999542236328,10.979999542236328,21.719999313354492,43.5,88.9000015258789
2020-10-06,24.950000762939453,23.489999771118164,55.650001525878906,58.92142868041992,92.02999877929688,8.979999542236328,9.25,5.239999771118164,16.967500686645508,24.299999237060547,14.609999656677246,40.33000183105469,17.829999923706055,21.700000762939453,9.720000267028809,203.4499969482422,7.269999980926514,166.4499969482422,10.489999771118164,1.7000000476837158,,38.115474700927734,28.020000457763672,29.06999969482422,11.239999771118164,21.6200008392334,44.130001068115234,89.16999816894531
2020-10-07,25.219999313354492,23.34000015258789,53.5,59.67856979370117,91.94999694824219,8.960000038146973,9.220000267028809,5.199999809265137,16.987499237060547,24.5,14.630000114440918,40.25,18.149999618530273,22.399999618530273,10.029999732971191,207.61000061035156,7.510000228881836,166.49000549316406,10.510000228881836,1.690000057220459,,37.66194152832031,28.1200008392334,28.760000228881836,11.300000190734863,21.600000381469727,43.54999923706055,89.01000213623047
2020-10-08,25.479999542236328,23.700000762939453,54.5,59.96428680419922,94.2699966430664,9.130000114440918,9.170000076293945,5.380000114440918,17.100000381469727,25.079999923706055,15.0600004196167,40.52000045776367,18.6299991607666,22.25,9.930000305175781,208.0,7.699999809265137,166.6999969482422,10.539999961853027,1.690000057220459,,37.902591705322266,28.1200008392334,28.90999984741211,12.079999923706055,21.81999969482422,44.709999084472656,89.3499984741211
2020-10-09,25.06999969482422,23.350000381469727,55.5,59.29535675048828,93.6500015258789,9.09000015258789,9.100000381469727,5.25,16.559999465942383,26.229999542236328,14.75,39.900001525878906,18.81999969482422,21.799999237060547,9.819999694824219,207.1999969482422,7.960000038146973,166.64999389648438,10.619999885559082,1.690000057220459,,37.26394271850586,28.0,30.510000228881836,12.350000381469727,21.479999542236328,44.349998474121094,89.56999969482422
2020-10-13,25.239999771118164,22.860000610351562,54.45000076293945,61.78178405761719,94.80000305175781,9.0,9.130000114440918,5.210000038146973,16.809999465942383,26.420000076293945,13.5,40.18000030517578,18.600000381469727,21.979999542236328,9.869999885559082,212.39999389648438,7.880000114440918,166.89999389648438,10.649999618530273,1.6699999570846558,,37.68045425415039,27.979999542236328,29.770000457763672,12.25,21.829999923706055,44.47999954223633,89.77999877929688
2020-10-14,25.31999969482422,23.1200008392334,53.209999084472656,60.67856979370117,95.58999633789062,8.930000305175781,9.170000076293945,5.21999979019165,17.25,26.010000228881836,13.699999809265137,40.47999954223633,18.760000228881836,22.110000610351562,9.880000114440918,211.27000427246094,7.800000190734863,166.8300018310547,10.619999885559082,1.6399999856948853,,37.8563117980957,28.059999465942383,29.989999771118164,12.260000228881836,22.200000762939453,44.29999923706055,89.75
